sgRNA	gene	CRISPR_C6596596.sample	ERS717283.plasmid
TRIM44_CCDS31461.1_ex0_11:35684824-35684847:+_5-1	TRIM44	460	455
TAF9B_CCDS35340.1_ex4_X:77393450-77393473:+_5-5	TAF9B	830	784
DENND1B_CCDS41452.2_ex8_1:197616176-197616199:+_5-2	DENND1B	704	484
NKRF_CCDS35375.1_ex0_X:118725202-118725225:+_5-4	NKRF	281	264
BOD1_CCDS4389.1_ex2_5:173043281-173043304:+_7-5	BOD1	1030	715
C1orf86_CCDS38.2_ex1_1:2125270-2125293:-_5-4	C1orf86	737	627
IRF5_CCDS43645.1_ex2_7:128586563-128586586:-_5-5	IRF5	199	187
SUV39H2_CCDS53493.1_ex2_10:14938904-14938927:-_9-4	SUV39H2	526	359
BEAN1_CCDS54015.1_ex2_16:66511573-66511596:-_13-4	BEAN1	963	788
SEMA4A_CCDS1132.1_ex6_1:156130720-156130743:-_5-4	SEMA4A	420	324
ZMIZ1_CCDS7357.1_ex7_10:81053169-81053192:+_5-4	ZMIZ1	874	768
EFCAB4A_CCDS41588.1_ex1_11:828895-828918:+_5-1	EFCAB4A	481	305
CXXC5_CCDS43370.1_ex0_5:139060446-139060469:-_5-2	CXXC5	932	632
ACOT9_CCDS35216.1_ex6_X:23726037-23726060:+_5-3	ACOT9	179	191
APLP1_CCDS32997.1_ex4_19:36362561-36362584:-_5-4	APLP1	442	358
ALG5_CCDS45033.1_ex5_13:37563655-37563678:-_5-2	ALG5	52	128
RGS22_CCDS43758.1_ex19_8:101075817-101075840:-_5-3	RGS22	194	329
TRIM60_CCDS3808.1_ex0_4:165961378-165961401:-_5-1	TRIM60	449	276
LIN37_CCDS62642.1_ex5_19:36243993-36244016:+_5-3	LIN37	451	474
CABP1_CCDS31913.1_ex2_12:121098008-121098031:+_9-5	CABP1	338	293
C17orf66_CCDS11299.1_ex12_17:34192289-34192312:-_5-5	C17orf66	540	491
NAPSA_CCDS12794.1_ex7_19:50865431-50865454:-_5-4	NAPSA	640	504
C17orf80_CCDS11694.1_ex0_17:71232450-71232473:-_5-5	C17orf80	0	2
TPM1_CCDS10181.1_ex3_15:63351824-63351847:-_5-3	TPM1	739	510
ASIP_CCDS13232.1_ex2_20:32856834-32856857:-_5-5	ASIP	220	207
NRBP2_CCDS34959.2_ex15_8:144922171-144922194:+_5-3	NRBP2	756	687
GLB1L2_CCDS31724.1_ex5_11:134226183-134226206:+_5-2	GLB1L2	608	508
KRT34_CCDS11390.1_ex6_17:39538518-39538541:+_5-5	KRT34	401	301
TTLL2_CCDS5301.1_ex2_6:167753770-167753793:-_5-3	TTLL2	368	271
ZNF282_CCDS5895.1_ex4_7:148907776-148907799:-_5-4	ZNF282	359	220
IFITM1_CCDS41584.1_ex0_11:314294-314317:+_5-2	IFITM1	645	568
RRP36_CCDS34453.1_ex3_6:42993760-42993783:+_5-4	RRP36	672	465
TMEM125_CCDS480.1_ex0_1:43738696-43738719:+_5-5	TMEM125	529	550
ENO2_CCDS8570.1_ex1_12:7025600-7025623:-_5-1	ENO2	694	584
IFNB1_CCDS6495.1_ex0_9:21077723-21077746:+_5-5	IFNB1	995	621
VASH2_CCDS1511.1_ex2_1:213146078-213146101:-_5-5	VASH2	69	121
ABHD12_CCDS13172.1_ex12_20:25371156-25371179:+_5-4	ABHD12	1757	1409
UBXN11_CCDS41286.1_ex6_1:26612308-26612331:-_5-2	UBXN11	817	826
IDNK_CCDS35048.2_ex4_9:86258398-86258421:+_5-3	IDNK	41	5
HNRNPM_CCDS12203.1_ex7_19:8532446-8532469:+_5-3	HNRNPM	135	345
AMZ1_CCDS34589.1_ex2_7:2748236-2748259:+_5-5	AMZ1	275	191
TLR4_CCDS6818.1_ex2_9:120474777-120474800:+_5-2	TLR4	170	186
FAM26D_CCDS5109.1_ex0_6:116879129-116879152:+_6-4	FAM26D	329	369
LRRC70_CCDS47218.1_ex0_5:61875765-61875788:-_5-3	LRRC70	680	459
NPL_CCDS1350.1_ex5_1:182785893-182785916:-_5-4	NPL	0	16
EMID1_CCDS33630.1_ex2_22:29611524-29611547:+_5-2	EMID1	250	207
GPD1_CCDS58229.1_ex4_12:50500636-50500659:+_5-4	GPD1	589	371
MIPOL1_CCDS9664.1_ex3_14:37739708-37739731:+_5-2	MIPOL1	357	253
ARL5A_CCDS2195.1_ex2_2:152668869-152668892:-_6-2	ARL5A	82	77
F9_CCDS14666.1_ex5_X:138633288-138633311:-_5-4	F9	154	102
ITK_CCDS4336.1_ex8_5:156665185-156665208:-_5-5	ITK	534	403
LPAR4_CCDS14441.1_ex0_X:78010719-78010742:-_5-3	LPAR4	527	429
KLRC2_CCDS31745.1_ex5_12:10588417-10588440:+_3-3	KLRC2	344	293
MYB_CCDS47481.1_ex5_6:135513497-135513520:+_5-3	MYB	251	213
TMEM151B_CCDS47437.1_ex2_6:44243147-44243170:+_5-3	TMEM151B	645	555
ZNF793_CCDS46062.1_ex3_19:38028120-38028143:-_5-3	ZNF793	736	521
MSANTD2_CCDS8454.1_ex3_11:124670141-124670164:-_5-5	MSANTD2	989	598
SFXN1_CCDS4394.1_ex2_5:174937193-174937216:+_5-3	SFXN1	434	307
DPM2_CCDS6886.1_ex1_9:130698885-130698908:+_5-3	DPM2	122	147
C10orf62_CCDS31261.1_ex0_10:99349865-99349888:-_5-4	C10orf62	346	285
KLHL23_CCDS2236.1_ex0_2:170592366-170592389:+_5-5	KLHL23	31	34
PEAR1_CCDS30892.1_ex2_1:156875121-156875144:+_5-1	PEAR1	494	552
NEUROD2_CCDS11338.1_ex0_17:37762216-37762239:+_5-4	NEUROD2	208	263
ZNF853_CCDS59048.1_ex2_7:6660955-6660978:-_5-3	ZNF853	862	715
MOXD1_CCDS5152.2_ex6_6:132649219-132649242:+_5-2	MOXD1	136	147
ATP6V1D_CCDS9780.1_ex3_14:67812557-67812580:-_5-1	ATP6V1D	39	414
MEMO1_CCDS1776.1_ex4_2:32143089-32143112:-_5-2	MEMO1	162	87
POFUT1_CCDS13198.1_ex2_20:30803107-30803130:-_5-5	POFUT1	547	366
DENND1C_CCDS45938.1_ex15_19:6477241-6477264:-_5-4	DENND1C	807	728
ASAH2_CCDS44398.1_ex16_10:52003010-52003033:+_5-3	ASAH2	730	405
CDK10_CCDS10984.2_ex6_16:89759696-89759719:+_5-3	CDK10	776	651
WDR48_CCDS33738.1_ex5_3:39110296-39110319:+_5-4	WDR48	202	150
IL17RA_CCDS13739.1_ex3_22:17579715-17579738:+_5-3	IL17RA	587	633
OSCP1_CCDS409.2_ex8_1:36904347-36904370:+_5-2	OSCP1	741	639
TRIOBP_CCDS33644.1_ex1_22:38147808-38147831:+_10-6	TRIOBP	868	574
PGM1_CCDS53323.1_ex5_1:64101990-64102013:+_5-3	PGM1	1051	607
CUL5_CCDS31668.1_ex8_11:107943078-107943101:+_5-2	CUL5	10	39
SHISA5_CCDS2770.1_ex2_3:48511117-48511140:+_5-4	SHISA5	744	487
EPRS_CCDS31027.1_ex18_1:220180636-220180659:+_5-1	EPRS	83	327
ALG14_CCDS752.1_ex1_1:95492732-95492755:+_5-1	ALG14	197	216
FAM110B_CCDS6170.1_ex0_8:59059224-59059247:-_5-5	FAM110B	1039	955
DTD2_CCDS9643.1_ex2_14:31926478-31926501:+_5-5	DTD2	443	432
CLSTN2_CCDS3112.1_ex0_3:139654307-139654330:+_5-1	CLSTN2	615	404
SLC35A4_CCDS4231.1_ex0_5:139947102-139947125:+_5-4	SLC35A4	107	89
C9orf50_CCDS35159.1_ex6_9:132382625-132382648:+_5-5	C9orf50	635	472
VILL_CCDS2670.2_ex9_3:38040871-38040894:-_5-5	VILL	480	536
SOCS2_CCDS9047.1_ex0_12:93966789-93966812:-_5-2	SOCS2	1355	1022
OSTF1_CCDS6651.1_ex5_9:77748253-77748276:+_5-5	OSTF1	117	107
MUC7_CCDS3541.1_ex1_4:71346596-71346619:-_5-1	MUC7	968	585
TAS2R9_CCDS8633.1_ex0_12:10962477-10962500:-_5-5	TAS2R9	0	0
GHRHR_CCDS5432.1_ex4_7:31010746-31010769:-_5-3	GHRHR	78	82
FLII_CCDS11192.1_ex16_17:18154220-18154243:+_5-1	FLII	394	487
LYSMD2_CCDS10143.1_ex2_15:52029663-52029686:+_8-8	LYSMD2	715	585
FBXO4_CCDS3938.1_ex2_5:41929881-41929904:-_5-4	FBXO4	98	113
RHOA_CCDS2795.1_ex2_3:49405902-49405925:+_5-2	RHOA	186	482
AFAP1L1_CCDS34274.1_ex7_5:148689630-148689653:-_5-4	AFAP1L1	0	3
FRZB_CCDS2286.1_ex5_2:183730890-183730913:-_5-3	FRZB	291	238
BMP5_CCDS4958.1_ex6_6:55739356-55739379:-_5-4	BMP5	87	95
SC5D_CCDS8435.1_ex2_11:121177170-121177193:-_5-4	SC5D	13	20
FOXO1_CCDS9371.1_ex0_13:41134900-41134923:-_5-3	FOXO1	495	545
CHRNA6_CCDS56536.1_ex1_8:42611879-42611902:+_5-1	CHRNA6	498	423
UBTD2_CCDS4379.2_ex1_5:171661289-171661312:-_5-5	UBTD2	470	297
GPR25_CCDS1405.1_ex0_1:200842858-200842881:-_5-4	GPR25	724	526
ETFDH_CCDS3800.1_ex7_4:159618771-159618794:-_5-5	ETFDH	520	481
ZNF442_CCDS12271.1_ex2_19:12463900-12463923:-_5-5	ZNF442	775	683
PACSIN2_CCDS43023.1_ex6_22:43284758-43284781:+_5-2	PACSIN2	1169	858
KHSRP_CCDS45936.1_ex10_19:6418004-6418027:-_5-2	KHSRP	354	271
NFATC1_CCDS12015.1_ex1_18:77170626-77170649:-_11-2	NFATC1	657	554
CDKN2D_CCDS12244.1_ex0_19:10677994-10678017:+_5-4	CDKN2D	510	456
ANO4_CCDS31884.1_ex8_12:101433808-101433831:-_5-5	ANO4	732	598
CEP112_CCDS32710.1_ex5_17:63746778-63746801:-_10-3	CEP112	258	183
TK2_CCDS10805.2_ex2_16:66551091-66551114:+_5-1	TK2	574	635
ATAD1_CCDS7386.1_ex8_10:89574248-89574271:-_5-5	ATAD1	24	0
C15orf57_CCDS10060.1_ex2_15:40855065-40855088:-_5-5	C15orf57	624	510
CCL3_CCDS11307.1_ex0_17:34416091-34416114:+_5-1	CCL3	657	602
SNX15_CCDS8089.1_ex4_11:64802548-64802571:-_5-4	SNX15	403	341
CEP170_CCDS44337.1_ex11_1:243354453-243354476:-_5-2	CEP170	110	89
GPATCH8_CCDS32666.1_ex0_17:42477509-42477532:+_5-2	GPATCH8	511	655
TRIM17_CCDS1571.1_ex5_1:228602380-228602403:+_5-3	TRIM17	597	693
TERF2IP_CCDS32491.1_ex0_16:75682062-75682085:+_5-3	TERF2IP	760	730
PRMT3_CCDS44554.1_ex3_11:20417429-20417452:+_5-3	PRMT3	229	178
PABPN1L_CCDS45547.2_ex5_16:88932203-88932226:+_5-3	PABPN1L	953	756
SNAI2_CCDS6146.1_ex1_8:49832748-49832771:-_5-2	SNAI2	415	291
NFAM1_CCDS14034.1_ex4_22:42807717-42807740:-_5-4	NFAM1	797	499
CSNK1D_CCDS11805.1_ex3_17:80209329-80209352:-_5-2	CSNK1D	522	329
DEK_CCDS34344.1_ex5_6:18256000-18256023:-_5-1	DEK	41	18
SREBF2_CCDS14023.1_ex1_22:42263006-42263029:+_5-1	SREBF2	500	345
ALG9_CCDS41714.1_ex5_11:111711399-111711422:+_5-1	ALG9	221	103
TM4SF18_CCDS3142.1_ex4_3:149051070-149051093:-_5-5	TM4SF18	33	18
TATDN2_CCDS33698.1_ex0_3:10291184-10291207:+_5-2	TATDN2	622	575
TRIAP1_CCDS9198.1_ex1_12:120884021-120884044:+_5-2	TRIAP1	224	501
SMAD7_CCDS11936.1_ex0_18:46448156-46448179:+_5-2	SMAD7	65	57
NR1H3_CCDS44584.1_ex2_11:47282185-47282208:+_5-4	NR1H3	545	516
P2RX3_CCDS7953.1_ex4_11:57115681-57115704:+_5-5	P2RX3	745	450
PRPF40A_CCDS46430.1_ex22_2:153549559-153549582:+_5-2	PRPF40A	16	79
FANCL_CCDS1860.1_ex8_2:58431342-58431365:+_5-2	FANCL	469	354
DLG3_CCDS14403.1_ex5_X:69670614-69670637:-_9-2	DLG3	336	375
EDIL3_CCDS4062.1_ex5_5:83402519-83402542:-_5-2	EDIL3	14	11
FNTA_CCDS6140.1_ex2_8:42919298-42919321:+_5-4	FNTA	193	729
RORA_CCDS10177.1_ex6_15:60803801-60803824:+_5-4	RORA	546	262
SEC14L5_CCDS45403.1_ex4_16:5041979-5042002:+_5-4	SEC14L5	440	559
TBL1XR1_CCDS46961.1_ex12_3:176771616-176771639:+_5-5	TBL1XR1	441	477
SUV420H2_CCDS12922.1_ex1_19:55853661-55853684:+_5-1	SUV420H2	911	713
ZFYVE27_CCDS31262.1_ex4_10:99509321-99509344:+_5-2	ZFYVE27	661	477
VN1R4_CCDS33099.1_ex0_19:53770752-53770775:+_5-4	VN1R4	56	101
TNNC2_CCDS13375.1_ex3_20:44453169-44453192:-_5-4	TNNC2	244	486
RAB11A_CCDS10212.1_ex1_15:66169756-66169779:-_5-2	RAB11A	274	248
CRCP_CCDS47599.1_ex3_7:65610480-65610503:-_14-11	CRCP	348	1009
MS4A6A_CCDS44615.1_ex3_11:59947301-59947324:+_5-3	MS4A6A	64	100
EIF5A_CCDS11099.1_ex1_17:7214323-7214346:+_5-4	EIF5A	57	370
ASIC1_CCDS44876.1_ex2_12:50471049-50471072:+_5-3	ASIC1	0	1
EEFSEC_CCDS33849.1_ex3_3:127983495-127983518:-_5-5	EEFSEC	366	343
GPAM_CCDS7570.1_ex12_10:113928647-113928670:-_5-3	GPAM	426	319
SPTB_CCDS32099.1_ex20_14:65253802-65253825:+_5-1	SPTB	585	693
VKORC1L1_CCDS5529.1_ex2_7:65419205-65419228:-_8-8	VKORC1L1	18	8
GBP6_CCDS723.1_ex2_1:89843716-89843739:-_5-2	GBP6	462	229
SERBP1_CCDS30746.1_ex7_1:67895669-67895692:+_5-4	SERBP1	367	398
RTN4RL2_CCDS7957.1_ex2_11:57243871-57243894:-_5-5	RTN4RL2	723	439
PRPF6_CCDS13550.1_ex1_20:62614519-62614542:+_5-2	PRPF6	752	517
PIGN_CCDS45879.1_ex15_18:59780532-59780555:+_5-1	PIGN	237	231
PLEKHS1_CCDS53580.1_ex4_10:115528597-115528620:+_5-1	PLEKHS1	993	706
CCDC24_CCDS507.1_ex2_1:44458203-44458226:-_5-3	CCDC24	678	524
ATF5_CCDS12789.1_ex0_19:50434181-50434204:+_5-1	ATF5	167	248
ZNF709_CCDS42504.1_ex2_19:12577546-12577569:-_5-5	ZNF709	84	44
ARHGAP27_CCDS32670.1_ex0_17:43507341-43507364:-_10-8	ARHGAP27	544	661
ZNF43_CCDS12413.2_ex0_19:21992176-21992199:+_5-1	ZNF43	14	22
CXorf40B_CCDS35426.1_ex1_X:149101850-149101873:-_5-1	CXorf40B	325	274
ACTG1_CCDS11782.1_ex2_17:79478571-79478594:+_5-2	ACTG1	282	353
PHC2_CCDS378.1_ex4_1:33797979-33798002:-_6-2	PHC2	848	850
TDP1_CCDS9888.1_ex3_14:90437536-90437559:+_5-3	TDP1	185	258
FAM86B2_CCDS59092.1_ex4_8:12287908-12287931:-_2-2	FAM86B2	964	920
CFHR1_CCDS1386.1_ex1_1:196794752-196794775:+_4-2	CFHR1	122	139
CCDC25_CCDS6062.2_ex4_8:27610035-27610058:+_5-3	CCDC25	421	571
RAB25_CCDS41413.1_ex1_1:156035884-156035907:-_5-2	RAB25	405	323
UHRF1BP1L_CCDS31882.1_ex14_12:100489519-100489542:+_5-1	UHRF1BP1L	64	81
ETV4_CCDS11465.1_ex2_17:41607003-41607026:-_5-2	ETV4	657	394
HAPLN2_CCDS1148.1_ex2_1:156594148-156594171:+_5-4	HAPLN2	545	588
C17orf66_CCDS11299.1_ex12_17:34192259-34192282:-_5-4	C17orf66	259	194
BSPRY_CCDS43868.1_ex2_9:116123007-116123030:-_5-4	BSPRY	484	411
GJB3_CCDS384.1_ex0_1:35250649-35250672:-_5-2	GJB3	806	918
GIN1_CCDS43349.1_ex3_5:102433406-102433429:-_5-2	GIN1	55	94
MRPS16_CCDS7323.1_ex1_10:75011660-75011683:-_5-5	MRPS16	311	449
DHRS3_CCDS146.1_ex4_1:12640556-12640579:-_5-3	DHRS3	62	88
FGF17_CCDS6019.1_ex2_8:21903650-21903673:+_5-1	FGF17	486	332
SBSN_CCDS12464.1_ex4_19:36018956-36018979:-_5-3	SBSN	152	236
DTX1_CCDS9164.1_ex1_12:113515256-113515279:+_5-1	DTX1	764	649
NTF3_CCDS44806.1_ex1_12:5603625-5603648:-_5-1	NTF3	883	578
SPATA9_CCDS4076.1_ex2_5:95011178-95011201:-_5-3	SPATA9	247	219
SLC22A1_CCDS5274.1_ex0_6:160543355-160543378:-_5-2	SLC22A1	410	288
C11orf82_CCDS8263.1_ex3_11:82643251-82643274:-_5-3	C11orf82	325	228
HFM1_CCDS30769.2_ex28_1:91843620-91843643:+_5-4	HFM1	425	480
SETBP1_CCDS11923.2_ex0_18:42281748-42281771:+_5-5	SETBP1	705	529
FAM32A_CCDS12341.1_ex1_19:16296470-16296493:-_5-2	FAM32A	232	616
ITGB3BP_CCDS30736.1_ex5_1:63955752-63955775:-_6-4	ITGB3BP	0	18
ARHGEF5_CCDS34771.1_ex0_7:144061863-144061886:-_5-4	ARHGEF5	57	92
AHI1_CCDS47483.1_ex22_6:135787191-135787214:+_5-3	AHI1	612	426
MAGEB10_CCDS35221.1_ex0_X:27839908-27839931:+_5-3	MAGEB10	465	323
MLEC_CCDS9206.1_ex1_12:121131987-121132010:+_5-3	MLEC	128	94
KCND2_CCDS5776.1_ex0_7:119914997-119915020:-_5-1	KCND2	594	437
OPN3_CCDS31072.1_ex2_1:241767749-241767772:-_5-1	OPN3	1057	845
CACNB1_CCDS11334.1_ex11_17:37351179-37351202:-_5-5	CACNB1	422	276
EDEM3_CCDS1363.2_ex17_1:184706756-184706779:+_5-4	EDEM3	396	558
BRDT_CCDS55615.1_ex3_1:92442872-92442895:-_5-4	BRDT	305	166
COPZ1_CCDS61137.1_ex2_12:54736057-54736080:-_6-2	COPZ1	299	629
RMDN2_CCDS1792.1_ex4_2:38208448-38208471:+_9-8	RMDN2	134	56
MIER2_CCDS32855.1_ex9_19:327132-327155:+_5-3	MIER2	309	184
MOB1B_CCDS34002.1_ex1_4:71824663-71824686:+_5-1	MOB1B	616	480
RANBP1_CCDS13775.1_ex2_22:20109801-20109824:-_5-2	RANBP1	184	242
PTMS_CCDS8560.1_ex1_12:6878790-6878813:+_5-1	PTMS	91	132
POLR2F_CCDS13963.1_ex2_22:38355450-38355473:-_5-3	POLR2F	81	524
NIFK_CCDS2135.1_ex5_2:122493259-122493282:+_5-3	NIFK	129	256
TRAPPC10_CCDS13704.1_ex2_21:45457674-45457697:-_5-1	TRAPPC10	1056	742
ZNF521_CCDS32806.1_ex4_18:22807251-22807274:-_5-5	ZNF521	1355	1186
PDILT_CCDS10584.1_ex7_16:20386198-20386221:-_5-3	PDILT	140	224
MAP2K6_CCDS11686.1_ex4_17:67515479-67515502:+_5-3	MAP2K6	656	514
GSTP1_CCDS41679.1_ex4_11:67352692-67352715:-_5-4	GSTP1	15	23
STAT3_CCDS32656.1_ex15_17:40485952-40485975:+_5-3	STAT3	375	643
FAM71F2_CCDS47701.1_ex1_7:128315853-128315876:-_5-3	FAM71F2	368	394
TBKBP1_CCDS45722.1_ex0_17:45773672-45773695:-_5-2	TBKBP1	876	832
ESF1_CCDS13117.1_ex10_20:13755801-13755824:-_5-1	ESF1	190	167
GRIK5_CCDS12595.1_ex15_19:42566744-42566767:+_5-4	GRIK5	215	177
NPVF_CCDS5395.1_ex1_7:25266404-25266427:+_5-1	NPVF	516	364
MLST8_CCDS10462.2_ex2_16:2256510-2256533:-_5-2	MLST8	119	125
MYO5B_CCDS42436.1_ex30_18:47500868-47500891:+_5-5	MYO5B	647	666
ATP1B2_CCDS32550.1_ex1_17:7556782-7556805:-_5-1	ATP1B2	569	479
NTS_CCDS9029.1_ex2_12:86272325-86272348:+_5-5	NTS	640	462
ARSD_CCDS35196.1_ex8_X:2843689-2843712:-_5-5	ARSD	673	475
YKT6_CCDS5482.1_ex3_7:44247005-44247028:+_5-4	YKT6	205	246
CHMP2A_CCDS12986.1_ex3_19:59063786-59063809:-_5-5	CHMP2A	38	506
ROBO3_CCDS44755.1_ex1_11:124738786-124738809:-_5-2	ROBO3	1100	874
SCAF11_CCDS8748.2_ex8_12:46328263-46328286:-_5-5	SCAF11	17	16
MTMR8_CCDS14379.1_ex11_X:63576166-63576189:-_5-4	MTMR8	478	312
FLOT2_CCDS11245.2_ex5_17:27209449-27209472:+_5-2	FLOT2	694	782
AMPD2_CCDS30796.1_ex1_1:110168796-110168819:-_5-1	AMPD2	1008	711
SIT1_CCDS6582.1_ex3_9:35650574-35650597:+_5-4	SIT1	381	391
ARF1_CCDS1565.1_ex2_1:228285398-228285421:+_5-5	ARF1	369	479
PRR18_CCDS5291.1_ex0_6:166721114-166721137:-_5-1	PRR18	1033	729
RNF169_CCDS41691.1_ex1_11:74500705-74500728:-_5-4	RNF169	625	482
POP4_CCDS12416.1_ex2_19:30101434-30101457:+_5-2	POP4	437	507
KCNT2_CCDS1384.1_ex12_1:196309619-196309642:+_5-1	KCNT2	133	265
PRPF38B_CCDS788.1_ex0_1:109235320-109235343:+_5-1	PRPF38B	306	533
RDH10_CCDS6213.1_ex1_8:74209632-74209655:-_5-5	RDH10	347	229
EFEMP1_CCDS1857.1_ex6_2:56108846-56108869:-_5-2	EFEMP1	314	201
CAPN15_CCDS10410.1_ex0_16:598096-598119:-_5-3	CAPN15	846	456
GREB1L_CCDS45836.1_ex14_18:19057156-19057179:-_5-4	GREB1L	540	412
BAG4_CCDS56533.1_ex0_8:38034594-38034617:+_5-1	BAG4	0	0
ITFG1_CCDS10728.1_ex17_16:47494788-47494811:+_5-5	ITFG1	409	440
RS1_CCDS14187.1_ex1_X:18662708-18662731:+_5-2	RS1	572	381
PICK1_CCDS13965.1_ex2_22:38461056-38461079:+_5-3	PICK1	409	319
ACP5_CCDS12265.1_ex3_19:11687990-11688013:+_5-5	ACP5	1689	1389
PIANP_CCDS44818.1_ex3_12:6806585-6806608:+_5-2	PIANP	435	276
UBXN7_CCDS43191.1_ex9_3:196134139-196134162:+_5-5	UBXN7	586	480
TMEM130_CCDS47649.1_ex4_7:98453760-98453783:+_5-3	TMEM130	15	5
TTC39C_CCDS32804.1_ex2_18:21649139-21649162:-_9-5	TTC39C	379	281
TLR10_CCDS3445.1_ex0_4:38776751-38776774:+_5-5	TLR10	436	332
PCDHGA1_CCDS54922.1_ex0_5:140711124-140711147:+_5-3	PCDHGA1	25	35
CTSE_CCDS1461.1_ex3_1:206320191-206320214:+_5-3	CTSE	710	376
GNB5_CCDS10149.1_ex7_15:52439691-52439714:+_5-3	GNB5	803	721
MAD2L1_CCDS3715.1_ex3_4:120986869-120986892:+_5-3	MAD2L1	0	86
PPM1N_CCDS46115.1_ex0_19:46002157-46002180:-_5-4	PPM1N	223	282
MADD_CCDS41642.1_ex8_11:47304427-47304450:-_5-5	MADD	280	282
TAB2_CCDS5214.1_ex1_6:149699654-149699677:-_5-3	TAB2	207	152
COA4_CCDS8225.1_ex0_11:73584235-73584258:+_5-1	COA4	768	933
PIWIL3_CCDS33623.1_ex15_22:25151773-25151796:+_5-3	PIWIL3	800	513
MAP6_CCDS31641.1_ex3_11:75379047-75379070:+_5-5	MAP6	1227	939
TCTN2_CCDS45007.1_ex2_12:124156669-124156692:-_5-4	TCTN2	1209	862
TMEM256_CCDS11102.1_ex3_17:7307317-7307340:-_5-5	TMEM256	969	837
OSTM1_CCDS5062.1_ex5_6:108395453-108395476:-_5-1	OSTM1	779	750
AICDA_CCDS41747.1_ex2_12:8758033-8758056:-_5-3	AICDA	719	504
SYBU_CCDS43763.1_ex1_8:110590207-110590230:-_5-3	SYBU	452	240
COQ2_CCDS47090.2_ex6_4:84205930-84205953:-_5-5	COQ2	842	679
FAM222A_CCDS9133.1_ex1_12:110206519-110206542:+_5-5	FAM222A	1129	938
TSPAN12_CCDS5777.1_ex3_7:120455790-120455813:-_5-3	TSPAN12	293	241
FAM171A2_CCDS45701.1_ex0_17:42432483-42432506:+_5-2	FAM171A2	407	356
PCDHB13_CCDS4255.1_ex0_5:140594448-140594471:+_5-1	PCDHB13	783	611
GPD2_CCDS2202.1_ex7_2:157413925-157413948:-_5-4	GPD2	1884	1503
ZNF335_CCDS13389.1_ex20_20:44592404-44592427:+_5-4	ZNF335	609	656
VN1R2_CCDS12862.1_ex0_19:53762050-53762073:+_5-3	VN1R2	249	221
C15orf65_CCDS58363.1_ex1_15:55710583-55710606:-_5-4	C15orf65	22	36
KLK14_CCDS12823.2_ex3_19:51584894-51584917:+_5-4	KLK14	481	404
SPDEF_CCDS4794.1_ex4_6:34511931-34511954:+_5-4	SPDEF	309	376
FAM177B_CCDS1535.2_ex1_1:222920366-222920389:-_5-3	FAM177B	792	559
ZNF677_CCDS12861.1_ex0_19:53741679-53741702:-_5-3	ZNF677	174	243
ABI2_CCDS2358.1_ex4_2:204259462-204259485:-_5-4	ABI2	516	444
PLCL2_CCDS33713.1_ex0_3:17051791-17051814:+_5-2	PLCL2	340	322
TLR4_CCDS6818.1_ex2_9:120475475-120475498:+_5-5	TLR4	145	116
CTSS_CCDS55634.1_ex4_1:150730356-150730379:-_5-2	CTSS	404	422
CGREF1_CCDS54338.1_ex1_2:27323386-27323409:+_14-3	CGREF1	429	284
BBS5_CCDS2233.1_ex6_2:170350331-170350354:-_5-5	BBS5	59	41
LRRCC1_CCDS43750.1_ex4_8:86027363-86027386:-_5-2	LRRCC1	109	140
TRIM13_CCDS41888.1_ex1_13:50586349-50586372:-_5-3	TRIM13	154	197
STBD1_CCDS3578.1_ex1_4:77230663-77230686:+_5-5	STBD1	711	519
RAB37_CCDS11703.1_ex4_17:72739456-72739479:+_5-3	RAB37	397	275
HRH4_CCDS11887.1_ex2_18:22056848-22056871:-_5-2	HRH4	152	103
RFNG_CCDS32773.1_ex5_17:80008543-80008566:-_5-3	RFNG	203	245
ZAR1L_CCDS45023.1_ex3_13:32885857-32885880:+_5-3	ZAR1L	652	364
STX11_CCDS5205.1_ex0_6:144507850-144507873:-_5-1	STX11	1040	669
OGFOD2_CCDS41855.1_ex3_12:123463052-123463075:+_5-3	OGFOD2	723	517
RPS19BP1_CCDS13997.1_ex2_22:39928489-39928512:-_5-5	RPS19BP1	157	216
STEAP1B_CCDS55094.1_ex2_7:22533343-22533366:-_5-5	STEAP1B	730	425
ZNF569_CCDS12503.1_ex0_19:37905029-37905052:+_5-2	ZNF569	42	30
MARCKSL1_CCDS361.1_ex0_1:32800584-32800607:+_5-3	MARCKSL1	314	377
FAHD1_CCDS10448.1_ex0_16:1877523-1877546:-_5-3	FAHD1	640	599
ZC3H8_CCDS46392.1_ex4_2:112994178-112994201:-_5-3	ZC3H8	326	288
HIST1H4H_CCDS4604.1_ex0_6:26285537-26285560:-_5-1	HIST1H4H	387	391
ESF1_CCDS13117.1_ex12_20:13763587-13763610:-_5-4	ESF1	96	147
ZNF45_CCDS12632.1_ex0_19:44418966-44418989:+_5-2	ZNF45	289	310
MBNL1_CCDS3163.1_ex1_3:152132894-152132917:-_5-3	MBNL1	307	323
C9orf114_CCDS6913.1_ex5_9:131588365-131588388:-_5-1	C9orf114	114	276
LPCAT2_CCDS10753.1_ex4_16:55565822-55565845:+_5-4	LPCAT2	95	68
CD47_CCDS43125.1_ex7_3:107798982-107799005:+_5-4	CD47	198	135
CD44_CCDS31455.1_ex1_11:35198133-35198156:-_5-1	CD44	482	466
