"sgRNA","gene","plasmid","HT29_c905","HT29_c906","HT29_c907","HT29_c908","SW626_c905"
"ZNF780A_CCDS33026.2_ex2_19:40589008-40589031:+_8-8","ZNF780A",599,498.333333333333,626.166666666667,383.333333333333,620.5,486.333333333333
"ZNF780B_CCDS46077.1_ex0_19:40541522-40541545:+_5-1","ZNF780B",255,211.777777777778,245.333333333333,211.666666666667,232.333333333333,221.666666666667
"ZNF780B_CCDS46077.1_ex0_19:40542042-40542065:+_5-2","ZNF780B",340,259.888888888889,308.5,227.666666666667,292.833333333333,246
"ZNF780B_CCDS46077.1_ex0_19:40542295-40542318:+_5-3","ZNF780B",322,275.333333333333,296.5,266,192.666666666667,238.333333333333
"ZNF780B_CCDS46077.1_ex0_19:40542368-40542391:-_5-4","ZNF780B",558,558.444444444444,621,544.333333333333,552.166666666667,533
"ZNF780B_CCDS46077.1_ex0_19:40542407-40542430:+_5-5","ZNF780B",220,298.444444444444,341.666666666667,230,123.666666666667,292
"ZNF781_CCDS12507.1_ex0_19:38160598-38160621:-_5-1","ZNF781",129,173.666666666667,177.333333333333,133,122.833333333333,179
"ZNF781_CCDS12507.1_ex0_19:38160642-38160665:-_5-2","ZNF781",61,80.3333333333333,109.5,73.3333333333333,30,55
"ZNF781_CCDS12507.1_ex0_19:38160749-38160772:-_5-3","ZNF781",105,100.222222222222,120.833333333333,92.6666666666667,103.5,81
"ZNF781_CCDS12507.1_ex0_19:38160890-38160913:+_5-4","ZNF781",607,693.444444444444,836,621.333333333333,589.333333333333,634.333333333333
"ZNF781_CCDS12507.1_ex0_19:38160906-38160929:+_5-5","ZNF781",477,618.333333333333,665.333333333333,440,514.166666666667,522.666666666667
"ZNF782_CCDS35075.1_ex0_9:99581357-99581380:-_5-1","ZNF782",187,244.333333333333,259.333333333333,221,94,201.333333333333
"ZNF782_CCDS35075.1_ex0_9:99581435-99581458:-_5-2","ZNF782",272,389.333333333333,473.333333333333,346.333333333333,322.833333333333,281.666666666667
"ZNF782_CCDS35075.1_ex0_9:99581706-99581729:-_5-3","ZNF782",229,274.333333333333,299.166666666667,217.666666666667,203.5,231.333333333333
"ZNF782_CCDS35075.1_ex0_9:99581825-99581848:+_5-4","ZNF782",506,686.111111111111,760.666666666667,534,317.5,568
"ZNF782_CCDS35075.1_ex0_9:99581863-99581886:-_5-5","ZNF782",885,702.888888888889,584.333333333333,568.666666666667,553.5,524.666666666667
"ZNF783_CCDS56519.1_ex1_7:148963580-148963603:+_5-1","ZNF783",937,676.333333333333,897.333333333333,694,911.833333333333,537.333333333333
"ZNF783_CCDS56519.1_ex3_7:148964208-148964231:+_5-2","ZNF783",562,732.777777777778,747.333333333333,635,640.5,559
"ZNF783_CCDS56519.1_ex3_7:148964236-148964259:+_5-3","ZNF783",676,613.555555555556,722.833333333333,560,629.333333333333,509
"ZNF783_CCDS56519.1_ex3_7:148964277-148964300:+_5-4","ZNF783",559,613.777777777778,717.833333333333,464,643.166666666667,538.333333333333
"ZNF783_CCDS56519.1_ex4_7:148975493-148975516:-_5-5","ZNF783",558,604,650.666666666667,605.333333333333,515.333333333333,505.333333333333
"ZNF784_CCDS12930.1_ex0_19:56133451-56133474:+_5-1","ZNF784",676,656.777777777778,762.333333333333,622,638.666666666667,512.333333333333
"ZNF784_CCDS12930.1_ex0_19:56133712-56133735:-_5-2","ZNF784",939,813.777777777778,860.166666666667,644,941.333333333333,899
"ZNF784_CCDS12930.1_ex0_19:56133818-56133841:-_5-3","ZNF784",723,671.666666666667,675,502,541.666666666667,727
"ZNF784_CCDS12930.1_ex0_19:56133891-56133914:+_5-4","ZNF784",570,727.666666666667,679.833333333333,555,350,602.333333333333
"ZNF784_CCDS12930.1_ex0_19:56133953-56133976:+_5-5","ZNF784",564,547.555555555556,679.666666666667,395,619.166666666667,468
"ZNF785_CCDS10685.1_ex0_16:30594342-30594365:-_5-1","ZNF785",449,401.666666666667,396.833333333333,250.666666666667,225,355.666666666667
"ZNF785_CCDS10685.1_ex0_16:30594467-30594490:+_5-2","ZNF785",493,567.777777777778,641.333333333333,387.666666666667,635.333333333333,463.333333333333
"ZNF785_CCDS10685.1_ex0_16:30594636-30594659:-_5-3","ZNF785",734,915.666666666667,1061.83333333333,798,855.5,820
"ZNF785_CCDS10685.1_ex1_16:30596478-30596501:+_5-4","ZNF785",808,918.444444444444,1091,794.333333333333,984.833333333333,875.666666666667
"ZNF785_CCDS10685.1_ex1_16:30596528-30596551:-_5-5","ZNF785",893,994.555555555556,1096.66666666667,705.333333333333,561.833333333333,889.333333333333
"ZNF786_CCDS47738.1_ex0_7:148768714-148768737:-_5-1","ZNF786",192,62.5555555555556,52.6666666666667,15.6666666666667,13.8333333333333,39
"ZNF786_CCDS47738.1_ex0_7:148768954-148768977:+_5-2","ZNF786",976,941,1011.33333333333,845.333333333333,1356,637.333333333333
"ZNF786_CCDS47738.1_ex0_7:148769135-148769158:-_5-3","ZNF786",699,800.222222222222,1011.83333333333,651.333333333333,758,573.333333333333
"ZNF786_CCDS47738.1_ex0_7:148769321-148769344:+_5-4","ZNF786",485,512.333333333333,503.833333333333,400.333333333333,617.5,496.666666666667
"ZNF786_CCDS47738.1_ex1_7:148771577-148771600:+_5-5","ZNF786",500,591.777777777778,621.5,467,607.333333333333,501.333333333333
"ZNF787_CCDS42634.1_ex0_19:56599827-56599850:-_5-1","ZNF787",748,610.444444444444,735,491.666666666667,730.166666666667,750.333333333333
"ZNF787_CCDS42634.1_ex0_19:56599874-56599897:-_5-2","ZNF787",858,863.222222222222,965.833333333333,749,1031.16666666667,1144.66666666667
"ZNF787_CCDS42634.1_ex0_19:56600156-56600179:+_5-3","ZNF787",671,693.222222222222,740.666666666667,483.333333333333,928.333333333333,835
"ZNF787_CCDS42634.1_ex0_19:56600291-56600314:-_5-4","ZNF787",777,651.555555555556,860,546.666666666667,871.666666666667,826
"ZNF787_CCDS42634.1_ex0_19:56600397-56600420:+_5-5","ZNF787",918,493.666666666667,537.666666666667,382,390.166666666667,660.333333333333
"ZNF789_CCDS34693.1_ex1_7:99077327-99077350:+_6-1","ZNF789",447,318.777777777778,355,209.333333333333,237,280.333333333333
"ZNF789_CCDS34693.1_ex1_7:99077360-99077383:-_6-2","ZNF789",549,730.555555555556,761.333333333333,664.666666666667,665.5,620.333333333333
"ZNF789_CCDS34693.1_ex2_7:99081712-99081735:+_6-3","ZNF789",524,623.888888888889,750.666666666667,584.666666666667,631,490
"ZNF789_CCDS34693.1_ex3_7:99084250-99084273:+_6-4","ZNF789",303,360.888888888889,382.833333333333,316,263.166666666667,234
"ZNF789_CCDS34693.1_ex3_7:99084320-99084343:+_6-5","ZNF789",554,504,507,476.666666666667,579.666666666667,419.333333333333
"ZNF789_CCDS34693.1_ex3_7:99084455-99084478:+_6-6","ZNF789",599,633.222222222222,576.833333333333,438.666666666667,679.333333333333,541.333333333333
"ZNF79_CCDS6871.1_ex2_9:130197426-130197449:+_5-1","ZNF79",654,759.444444444444,752.833333333333,549.666666666667,634.833333333333,584.333333333333
"ZNF79_CCDS6871.1_ex2_9:130197481-130197504:-_5-2","ZNF79",312,379.555555555556,494.833333333333,408.666666666667,448.166666666667,315.333333333333
"ZNF79_CCDS6871.1_ex3_9:130198229-130198252:+_5-3","ZNF79",606,632,753,537,759.5,492
"ZNF79_CCDS6871.1_ex4_9:130206368-130206391:-_5-4","ZNF79",586,677.111111111111,667.833333333333,561.333333333333,485.833333333333,604
"ZNF79_CCDS6871.1_ex4_9:130206387-130206410:-_5-5","ZNF79",504,550.111111111111,625,417.666666666667,605.5,420.666666666667
"ZNF790_CCDS12496.1_ex0_19:37310517-37310540:-_5-1","ZNF790",250,245.555555555556,243.333333333333,205.333333333333,207.833333333333,167
"ZNF790_CCDS12496.1_ex0_19:37310777-37310800:+_5-2","ZNF790",317,399.222222222222,445.666666666667,390,274.333333333333,260.333333333333
"ZNF790_CCDS12496.1_ex0_19:37310839-37310862:-_5-3","ZNF790",115,137.888888888889,239,126.333333333333,110.5,188.666666666667
"ZNF790_CCDS12496.1_ex0_19:37310890-37310913:+_5-4","ZNF790",70,104.888888888889,129.5,100,76.3333333333333,129
"ZNF790_CCDS12496.1_ex0_19:37310970-37310993:-_5-5","ZNF790",37,91.1111111111111,50.3333333333333,56,16.6666666666667,85
"ZNF791_CCDS12273.1_ex3_19:12738680-12738703:+_5-1","ZNF791",218,235.333333333333,347.166666666667,196.333333333333,248.166666666667,237.666666666667
"ZNF791_CCDS12273.1_ex3_19:12738871-12738894:+_5-2","ZNF791",492,567.444444444444,583.666666666667,458.333333333333,533.666666666667,475.333333333333
"ZNF791_CCDS12273.1_ex3_19:12739025-12739048:-_5-3","ZNF791",263,249.444444444444,225.166666666667,158.333333333333,208.666666666667,195.666666666667
"ZNF791_CCDS12273.1_ex3_19:12739193-12739216:-_5-4","ZNF791",171,155.666666666667,203.333333333333,136.333333333333,161.166666666667,235.666666666667
"ZNF791_CCDS12273.1_ex3_19:12739363-12739386:-_5-5","ZNF791",715,561.888888888889,726.333333333333,534.333333333333,671.833333333333,418.666666666667
"ZNF792_CCDS12440.2_ex0_19:35450002-35450025:-_5-1","ZNF792",533,685.222222222222,708,491,384.166666666667,679.666666666667
"ZNF792_CCDS12440.2_ex0_19:35450054-35450077:-_5-2","ZNF792",732,599.666666666667,657,528,524.166666666667,640.333333333333
"ZNF792_CCDS12440.2_ex0_19:35450187-35450210:-_5-3","ZNF792",353,493.222222222222,502.333333333333,334,242.833333333333,427.333333333333
"ZNF792_CCDS12440.2_ex0_19:35450338-35450361:+_5-4","ZNF792",585,627.666666666667,641.166666666667,457.333333333333,742.833333333333,626
"ZNF792_CCDS12440.2_ex1_19:35451219-35451242:+_5-5","ZNF792",589,697.666666666667,751.666666666667,615.333333333333,706.333333333333,582.666666666667
"ZNF793_CCDS46062.1_ex3_19:38027954-38027977:+_5-1","ZNF793",499,552.111111111111,565.833333333333,405,449.166666666667,527.666666666667
"ZNF793_CCDS46062.1_ex3_19:38028088-38028111:+_5-2","ZNF793",405,396.888888888889,360,348.333333333333,471.666666666667,303.666666666667
"ZNF793_CCDS46062.1_ex3_19:38028120-38028143:-_5-3","ZNF793",670,760.111111111111,841.666666666667,621.333333333333,939.666666666667,681
"ZNF793_CCDS46062.1_ex3_19:38028141-38028164:+_5-4","ZNF793",483,578.111111111111,634,530.333333333333,407.333333333333,617.666666666667
"ZNF793_CCDS46062.1_ex3_19:38028159-38028182:-_5-5","ZNF793",300,271.666666666667,395.5,216.333333333333,159.666666666667,272
"ZNF799_CCDS45989.1_ex0_19:12502247-12502270:-_2-1","ZNF799",316,359.444444444444,368,293.333333333333,329.666666666667,245.333333333333
"ZNF799_CCDS45989.1_ex0_19:12502885-12502908:+_2-2","ZNF799",303,406.333333333333,433.833333333333,358.666666666667,335.333333333333,234
"ZNF8_CCDS12974.1_ex3_19:58805479-58805502:+_5-1","ZNF8",620,786,852.833333333333,679.333333333333,972.5,668.666666666667
"ZNF8_CCDS12974.1_ex3_19:58805523-58805546:+_5-2","ZNF8",642,731.111111111111,723.666666666667,557.333333333333,674.333333333333,730.666666666667
"ZNF8_CCDS12974.1_ex3_19:58805574-58805597:+_5-3","ZNF8",557,563.444444444444,670.666666666667,436,816,525.333333333333
"ZNF8_CCDS12974.1_ex3_19:58805742-58805765:+_5-4","ZNF8",338,363,356.666666666667,279.333333333333,255,356.666666666667
"ZNF8_CCDS12974.1_ex3_19:58805886-58805909:-_5-5","ZNF8",646,683.111111111111,876.666666666667,612,607.666666666667,665.666666666667
"ZNF80_CCDS2979.1_ex0_3:113955542-113955565:+_5-1","ZNF80",790,788.444444444444,1043.83333333333,718.666666666667,741.166666666667,628.333333333333
"ZNF80_CCDS2979.1_ex0_3:113955630-113955653:-_5-2","ZNF80",817,768.222222222222,868.166666666667,528.333333333333,680.833333333333,585
"ZNF80_CCDS2979.1_ex0_3:113955713-113955736:+_5-3","ZNF80",600,591.555555555556,756.166666666667,505,661.166666666667,437
"ZNF80_CCDS2979.1_ex0_3:113955783-113955806:-_5-4","ZNF80",680,684.888888888889,823,561.666666666667,587,619
"ZNF80_CCDS2979.1_ex0_3:113955797-113955820:+_5-5","ZNF80",552,599,723.166666666667,439.666666666667,437.666666666667,732
"ZNF800_CCDS5795.1_ex1_7:127014477-127014500:-_5-1","ZNF800",214,209.333333333333,291,196.666666666667,174.333333333333,213.333333333333
"ZNF800_CCDS5795.1_ex1_7:127014554-127014577:+_5-2","ZNF800",399,444.888888888889,474.666666666667,430,492.166666666667,336
"ZNF800_CCDS5795.1_ex1_7:127014827-127014850:-_5-3","ZNF800",453,500.111111111111,619.5,430,432.333333333333,430.333333333333
"ZNF800_CCDS5795.1_ex1_7:127015003-127015026:+_5-4","ZNF800",463,539.555555555556,738.166666666667,432.666666666667,425.333333333333,417
"ZNF800_CCDS5795.1_ex3_7:127026112-127026135:-_5-5","ZNF800",352,384.555555555556,428.833333333333,249,310.166666666667,405
"ZNF804A_CCDS2291.1_ex2_2:185798415-185798438:-_5-1","ZNF804A",879,925.777777777778,1107,791.666666666667,1032,853.333333333333
"ZNF804A_CCDS2291.1_ex3_2:185801161-185801184:-_5-2","ZNF804A",292,381.666666666667,345.166666666667,288.333333333333,252.833333333333,375.333333333333
"ZNF804A_CCDS2291.1_ex3_2:185801268-185801291:+_5-3","ZNF804A",488,602.666666666667,672.666666666667,449.333333333333,679.833333333333,523.666666666667
"ZNF804A_CCDS2291.1_ex3_2:185801620-185801643:+_5-4","ZNF804A",90,128.222222222222,165.833333333333,125.666666666667,70,83.3333333333333
"ZNF804A_CCDS2291.1_ex3_2:185801641-185801664:+_5-5","ZNF804A",180,231.888888888889,219.666666666667,192.666666666667,126.5,201.333333333333
"ZNF804B_CCDS5613.1_ex0_7:88389390-88389413:-_5-1","ZNF804B",755,525.666666666667,488.833333333333,417,445.666666666667,445.666666666667
"ZNF804B_CCDS5613.1_ex3_7:88962846-88962869:-_5-2","ZNF804B",831,942.222222222222,1044.33333333333,764,842.166666666667,833
"ZNF804B_CCDS5613.1_ex3_7:88963417-88963440:-_5-3","ZNF804B",396,503.333333333333,551.5,418.666666666667,485.833333333333,393
"ZNF804B_CCDS5613.1_ex3_7:88963653-88963676:-_5-4","ZNF804B",451,572.444444444444,679.166666666667,501.666666666667,623.5,429
"ZNF804B_CCDS5613.1_ex3_7:88963908-88963931:+_5-5","ZNF804B",428,492.222222222222,581.166666666667,353.666666666667,357.833333333333,450.333333333333
"ZNF805_CCDS46207.1_ex3_19:57764476-57764499:-_7-1","ZNF805",563,664.111111111111,635.833333333333,479.666666666667,1092,534
"ZNF805_CCDS46207.1_ex3_19:57764546-57764569:-_7-2","ZNF805",509,594.555555555556,584,502.666666666667,520.666666666667,416.666666666667
"ZNF805_CCDS46207.1_ex3_19:57764833-57764856:+_7-3","ZNF805",924,953.111111111111,873.333333333333,747,941,637
"ZNF805_CCDS46207.1_ex3_19:57764902-57764925:-_7-4","ZNF805",217,278.666666666667,348.833333333333,210,193.666666666667,224.666666666667
"ZNF805_CCDS46207.1_ex3_19:57765005-57765028:-_7-5","ZNF805",647,757.111111111111,818.833333333333,477,560.166666666667,751
"ZNF805_CCDS46207.1_ex3_19:57765322-57765345:-_7-6","ZNF805",410,365.888888888889,451,344.333333333333,283.833333333333,335.666666666667
"ZNF805_CCDS46207.1_ex3_19:57765566-57765589:+_7-7","ZNF805",200,270.888888888889,315.5,274,162.333333333333,206
"ZNF808_CCDS46167.1_ex2_19:53056862-53056885:-_5-1","ZNF808",394,492.777777777778,617,420,350.833333333333,344.666666666667
"ZNF808_CCDS46167.1_ex2_19:53056915-53056938:-_5-2","ZNF808",564,550.333333333333,591.5,455.666666666667,498.333333333333,410
"ZNF808_CCDS46167.1_ex2_19:53057319-53057342:-_5-3","ZNF808",558,717,812.666666666667,605.333333333333,543.666666666667,697
"ZNF808_CCDS46167.1_ex2_19:53057809-53057832:+_5-4","ZNF808",477,430,565,330.333333333333,404.833333333333,430.666666666667
"ZNF808_CCDS46167.1_ex2_19:53057827-53057850:-_5-5","ZNF808",383,320.333333333333,511.333333333333,310.666666666667,243.833333333333,394.666666666667
"ZNF81_CCDS43933.1_ex1_X:47747462-47747485:+_5-1","ZNF81",491,534.666666666667,627.833333333333,456,524.333333333333,564.666666666667
"ZNF81_CCDS43933.1_ex3_X:47774331-47774354:+_5-2","ZNF81",281,313.111111111111,333.666666666667,294.666666666667,268.833333333333,282.666666666667
"ZNF81_CCDS43933.1_ex3_X:47774517-47774540:+_5-3","ZNF81",71,101.555555555556,95,89.6666666666667,32.6666666666667,117.666666666667
"ZNF81_CCDS43933.1_ex3_X:47774692-47774715:-_5-4","ZNF81",260,349.333333333333,447.5,280,245.166666666667,353
"ZNF81_CCDS43933.1_ex3_X:47774945-47774968:-_5-5","ZNF81",547,684.333333333333,738.833333333333,574.666666666667,625.5,634.666666666667
"ZNF812_CCDS54215.1_ex0_19:9801498-9801521:-_5-1","ZNF812",116,183.444444444444,147.666666666667,156,90.5,227
"ZNF812_CCDS54215.1_ex0_19:9801775-9801798:-_5-2","ZNF812",387,257.777777777778,306.333333333333,306,283,205.333333333333
"ZNF812_CCDS54215.1_ex1_19:9804355-9804378:+_5-3","ZNF812",298,328,392.5,269,216,179.666666666667
"ZNF812_CCDS54215.1_ex2_19:9805450-9805473:+_5-4","ZNF812",314,348.333333333333,396.333333333333,334.333333333333,265.333333333333,264.333333333333
"ZNF812_CCDS54215.1_ex2_19:9805480-9805503:-_5-5","ZNF812",417,433.222222222222,493.833333333333,363,454.666666666667,299.666666666667
"ZNF813_CCDS46172.1_ex2_19:53993850-53993873:+_5-1","ZNF813",457,311.666666666667,389.166666666667,270.333333333333,389.833333333333,219
"ZNF813_CCDS46172.1_ex2_19:53993953-53993976:-_5-2","ZNF813",171,214.222222222222,178.5,159.333333333333,131.5,152.333333333333
"ZNF813_CCDS46172.1_ex2_19:53994082-53994105:+_5-3","ZNF813",251,226.111111111111,282,154.666666666667,174.5,237
"ZNF813_CCDS46172.1_ex2_19:53994256-53994279:-_5-4","ZNF813",655,629.111111111111,896.666666666667,520,808,646
"ZNF813_CCDS46172.1_ex2_19:53994598-53994621:+_5-5","ZNF813",185,312.222222222222,342.5,174.333333333333,272.333333333333,270
"ZNF814_CCDS46212.1_ex0_19:58384990-58385013:-_5-1","ZNF814",95,105.444444444444,132.333333333333,96.3333333333333,50.6666666666667,58.6666666666667
"ZNF814_CCDS46212.1_ex0_19:58385025-58385048:+_5-2","ZNF814",165,203.777777777778,265.5,183.666666666667,153.166666666667,193
"ZNF814_CCDS46212.1_ex0_19:58385488-58385511:+_5-3","ZNF814",421,601.111111111111,768.666666666667,509,449.166666666667,523.333333333333
"ZNF814_CCDS46212.1_ex0_19:58386107-58386130:-_5-4","ZNF814",779,833.333333333333,1068.33333333333,772,803.166666666667,752
"ZNF814_CCDS46212.1_ex0_19:58386193-58386216:+_5-5","ZNF814",480,466.222222222222,504.333333333333,426,411,386.666666666667
"ZNF816_CCDS33096.1_ex0_19:53454471-53454494:+_5-1","ZNF816",417,509,624.833333333333,389.333333333333,450,295.333333333333
"ZNF816_CCDS33096.1_ex0_19:53454486-53454509:-_5-2","ZNF816",122,201.555555555556,243.666666666667,112.333333333333,99,194.666666666667
"ZNF816_CCDS33096.1_ex0_19:53454592-53454615:-_5-3","ZNF816",509,489.222222222222,525.166666666667,351.666666666667,511,449
"ZNF816_CCDS33096.1_ex0_19:53454778-53454801:+_5-4","ZNF816",612,748.222222222222,794.833333333333,552.666666666667,611.333333333333,607.666666666667
"ZNF816-ZNF321P_CCDS56101.1_ex0_19:53432506-53432529:-_5-1","ZNF816-ZNF321P",185,289.111111111111,262.666666666667,216.666666666667,192.833333333333,255.666666666667
"ZNF816-ZNF321P_CCDS56101.1_ex0_19:53432608-53432631:+_5-3","ZNF816-ZNF321P",581,601.111111111111,688,495.333333333333,493,498
"ZNF816-ZNF321P_CCDS56101.1_ex1_19:53455994-53456017:+_5-4","ZNF816-ZNF321P",408,235.333333333333,263.666666666667,232.333333333333,278.833333333333,252.333333333333
"ZNF821_CCDS32481.1_ex1_16:71895668-71895691:+_5-1","ZNF821",333,601.333333333333,518,518.666666666667,525.666666666667,387.333333333333
"ZNF821_CCDS32481.1_ex1_16:71895715-71895738:+_5-2","ZNF821",810,759.555555555556,943,605,1050.5,662.666666666667
"ZNF821_CCDS32481.1_ex1_16:71895758-71895781:+_5-3","ZNF821",658,944.888888888889,1127.16666666667,813,796.833333333333,774.666666666667
"ZNF821_CCDS32481.1_ex2_16:71898039-71898062:-_5-4","ZNF821",412,367.666666666667,426.166666666667,308.333333333333,493.5,388.333333333333
"ZNF821_CCDS32481.1_ex3_16:71898815-71898838:+_5-5","ZNF821",595,746.777777777778,758,619.333333333333,813,613.333333333333
"ZNF823_CCDS45981.1_ex0_19:11833475-11833498:+_5-1","ZNF823",222,214.333333333333,203,197.666666666667,162.166666666667,149.333333333333
"ZNF823_CCDS45981.1_ex0_19:11833715-11833738:+_5-2","ZNF823",154,161.333333333333,132.666666666667,125,77.8333333333333,125
"ZNF823_CCDS45981.1_ex0_19:11833795-11833818:-_5-3","ZNF823",1,1.33333333333333,1.33333333333333,0.333333333333333,0.666666666666667,0
"ZNF823_CCDS45981.1_ex0_19:11833854-11833877:+_5-4","ZNF823",393,456.666666666667,426.333333333333,348.666666666667,230.833333333333,322.333333333333
"ZNF823_CCDS45981.1_ex0_19:11834049-11834072:+_5-5","ZNF823",297,315.888888888889,441.833333333333,258,274,300
"ZNF827_CCDS34072.1_ex10_4:146813417-146813440:-_5-2","ZNF827",967,965.111111111111,1189.33333333333,762.666666666667,984.333333333333,803
"ZNF827_CCDS34072.1_ex10_4:146813480-146813503:-_5-3","ZNF827",819,960,1044,643.666666666667,720.833333333333,874.333333333333
"ZNF827_CCDS34072.1_ex11_4:146823829-146823852:-_5-4","ZNF827",180,226.444444444444,263.166666666667,162.666666666667,131,200.666666666667
